bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
stottbr01,2022,Bryson Stott,24,Maj-NL,Philadelphia,127,466,427,58,100,69,19,2,10,49,36,0,36,89,1,1,1,3,12,4,0.234,0.295,0.358,0.653
wallsta01,2022,Taylor Walls,25,Maj-AL,Tampa Bay,142,466,407,53,70,42,18,2,8,33,52,0,52,120,2,2,2,6,10,3,0.172,0.268,0.285,0.553
vogelda01,2022,Daniel Vogelbach,29,Maj-NL,"New York,Pittsburgh",130,461,386,47,92,54,19,1,18,59,73,2,71,114,1,0,1,11,0,0,0.238,0.36,0.433,0.793
marshbr02,2022,Brandon Marsh,24,"Maj-AL,Maj-NL","Los Angeles,Philadelphia",134,461,424,49,104,71,18,4,11,52,28,1,27,158,3,3,3,4,10,4,0.245,0.295,0.384,0.679
crawfbr01,2022,Brandon Crawford,35,Maj-NL,San Francisco,118,458,407,50,94,68,15,2,9,52,39,3,36,98,8,0,4,12,1,1,0.231,0.308,0.344,0.652
taylomi02,2022,Michael A. Taylor,31,Maj-AL,Kansas City,124,456,414,49,105,83,10,3,9,43,35,0,35,109,2,2,3,6,4,2,0.254,0.313,0.358,0.67
tayloch03,2022,Chris Taylor,31,Maj-NL,Los Angeles,118,454,402,45,89,51,25,3,10,43,44,2,42,160,5,0,3,4,10,1,0.221,0.304,0.373,0.677
walshja01,2022,Jared Walsh,28,Maj-AL,Los Angeles,118,454,423,41,91,56,18,2,15,44,27,4,23,138,4,0,0,6,2,1,0.215,0.269,0.374,0.642
hicksaa01,2022,Aaron Hicks,32,Maj-AL,New York,130,453,384,54,83,64,9,2,8,40,62,3,59,109,4,1,2,10,10,3,0.216,0.33,0.313,0.642
stantmi03,2022,Giancarlo Stanton,32,Maj-AL,New York,110,452,398,53,84,46,7,0,31,78,50,2,48,137,0,0,3,8,0,0,0.211,0.297,0.462,0.759
heimjo01,2022,Jonah Heim,27,Maj-AL,Texas,127,450,406,51,92,55,20,1,16,48,41,0,41,87,1,0,2,10,2,0,0.227,0.298,0.399,0.697
suzukse01,2022,Seiya Suzuki,27,Maj-NL,Chicago,111,446,397,54,104,66,22,2,14,46,42,3,39,110,4,0,3,8,9,5,0.262,0.336,0.433,0.77
keplema01,2022,Max Kepler,29,Maj-AL,Minnesota,115,446,388,54,88,60,18,1,9,43,49,1,48,66,5,0,4,7,3,2,0.227,0.318,0.348,0.666
polanjo01,2022,Jorge Polanco,28,Maj-AL,Minnesota,104,445,375,54,88,56,16,0,16,56,64,1,63,95,2,0,4,4,3,3,0.235,0.346,0.405,0.751
uriasra01,2022,Ramón Urías,28,Maj-AL,Baltimore,118,445,403,50,100,66,17,1,16,51,30,1,29,98,5,3,4,7,1,0,0.248,0.305,0.414,0.72
gordoni01,2022,Nick Gordon,26,Maj-AL,Minnesota,136,443,405,45,110,69,28,4,9,50,19,1,18,105,10,3,6,8,6,4,0.272,0.316,0.427,0.743
castrha01,2022,Harold Castro,28,Maj-AL,Detroit,120,443,420,37,114,84,21,2,7,47,17,1,16,79,1,3,2,5,0,1,0.271,0.3,0.381,0.681
harrimi04,2022,Michael Harris II,21,Maj-NL,Atlanta,114,441,414,75,123,74,27,3,19,64,21,0,21,107,5,1,0,7,20,2,0.297,0.339,0.515,0.853
ramirha02,2022,Harold Ramírez,27,Maj-AL,Tampa Bay,120,435,403,46,121,91,24,0,6,58,19,1,18,72,9,0,4,5,3,5,0.3,0.343,0.405,0.747
pederjo01,2022,Joc Pederson,30,Maj-NL,San Francisco,134,433,380,57,104,59,19,3,23,70,42,3,39,100,7,0,4,5,3,2,0.274,0.353,0.521,0.874
ruizke01,2022,Keibert Ruiz,23,Maj-NL,Washington,112,433,394,33,99,70,22,0,7,36,30,0,30,50,6,1,2,9,6,1,0.251,0.313,0.36,0.673
tapiara01,2022,Raimel Tapia,28,Maj-AL,Toronto,128,433,411,47,109,79,20,3,7,52,16,0,16,81,0,3,1,12,8,2,0.265,0.292,0.38,0.672
moncayo01,2022,Yoán Moncada,27,Maj-AL,Chicago,104,433,397,41,84,53,18,1,12,51,32,2,30,114,2,1,1,5,2,0,0.212,0.273,0.353,0.626
cabremi01,2022,Miguel Cabrera,39,Maj-AL,Detroit,112,433,397,25,101,86,10,0,5,43,28,3,25,101,3,0,5,11,1,0,0.254,0.305,0.317,0.622
indiajo01,2022,Jonathan India,25,Maj-NL,Cincinnati,103,431,386,48,96,68,16,2,10,41,31,1,30,94,14,0,0,5,3,4,0.249,0.327,0.378,0.705
harpebr03,2022,Bryce Harper,29,Maj-NL,Philadelphia,99,426,370,63,106,59,28,1,18,65,46,9,37,87,3,0,7,13,11,4,0.287,0.364,0.514,0.877
darnatr01,2022,Travis d'Arnaud,33,Maj-NL,Atlanta,107,426,396,61,106,62,25,1,18,60,19,0,19,90,11,0,0,12,0,0,0.268,0.319,0.472,0.791
vazquch01,2022,Christian Vázquez,31,Maj-AL,"Boston,Houston",119,426,398,41,109,77,23,0,9,52,22,0,22,69,3,0,3,10,1,4,0.274,0.315,0.4,0.714
chavimi01,2022,Michael Chavis,26,Maj-NL,Pittsburgh,129,426,401,39,92,59,16,3,14,49,19,1,18,126,2,0,4,4,1,1,0.229,0.265,0.389,0.654
morelch01,2022,Christopher Morel,23,Maj-NL,Chicago,113,425,379,55,89,50,19,4,16,47,38,0,38,137,3,3,2,6,10,7,0.235,0.308,0.433,0.741
harrijo05,2022,Josh Harrison,34,Maj-AL,Chicago,118,425,386,50,99,71,19,2,7,27,21,0,21,71,14,2,2,9,2,1,0.257,0.317,0.371,0.687
calhoko01,2022,Kole Calhoun,34,Maj-AL,Texas,125,424,388,36,76,49,14,1,12,49,27,0,27,136,6,0,3,6,3,2,0.196,0.257,0.33,0.587
gamelbe01,2022,Ben Gamel,30,Maj-NL,Pittsburgh,114,423,371,42,86,55,20,2,9,46,48,2,46,98,3,0,1,5,5,1,0.232,0.324,0.369,0.693
senzeni01,2022,Nick Senzel,27,Maj-NL,Cincinnati,110,420,373,45,86,68,13,0,5,25,30,0,30,76,5,2,1,7,8,5,0.231,0.296,0.306,0.601
choiji01,2022,Ji Man Choi,31,Maj-AL,Tampa Bay,113,419,356,36,83,50,22,0,11,52,58,3,55,123,2,0,3,3,0,0,0.233,0.341,0.388,0.729
hosmeer01,2022,Eric Hosmer,32,"Maj-AL,Maj-NL","Boston,San Diego",104,419,380,38,102,75,19,0,8,44,37,5,32,64,1,0,1,12,0,0,0.268,0.334,0.382,0.716
greenri03,2022,Riley Greene,21,Maj-AL,Detroit,93,418,376,46,95,68,18,4,5,42,36,0,36,120,3,0,3,8,1,4,0.253,0.321,0.362,0.682
raleica01,2022,Cal Raleigh,25,Maj-AL,Seattle,119,415,370,46,78,30,20,1,27,63,38,0,38,122,2,0,5,5,1,0,0.211,0.284,0.489,0.774
thomaal01,2022,Alek Thomas,22,Maj-NL,Arizona,113,411,381,45,88,62,17,1,8,39,22,0,22,74,3,0,5,6,4,3,0.231,0.275,0.344,0.619
sheetga01,2022,Gavin Sheets,26,Maj-AL,Chicago,123,410,377,34,91,57,19,0,15,53,27,0,27,86,3,0,3,9,0,0,0.241,0.295,0.411,0.706
gallojo01,2022,Joey Gallo,28,"Maj-AL,Maj-NL","Los Angeles,New York",126,410,350,48,56,27,8,2,19,47,56,0,56,163,3,0,1,0,3,0,0.16,0.281,0.357,0.638
dazayo01,2022,Yonathan Daza,28,Maj-NL,Colorado,113,408,372,56,112,87,21,2,2,34,26,0,26,58,4,1,5,12,0,3,0.301,0.349,0.384,0.733
mccorch01,2022,Chas McCormick,27,Maj-AL,Houston,119,407,359,47,88,60,12,2,14,44,46,0,46,106,1,0,1,5,4,3,0.245,0.332,0.407,0.738
roblevi01,2022,Victor Robles,25,Maj-NL,Washington,132,407,366,42,82,64,10,2,6,33,17,0,17,104,9,11,4,3,15,4,0.224,0.273,0.312,0.584
tayloty01,2022,Tyrone Taylor,28,Maj-NL,Milwaukee,120,405,373,49,87,46,21,3,17,51,22,0,22,102,7,0,3,11,3,2,0.233,0.286,0.442,0.729
bertijo01,2022,Jon Berti,32,Maj-NL,Miami,102,404,358,47,86,62,17,3,4,28,42,0,42,89,3,0,1,6,41,5,0.24,0.324,0.338,0.662
torkesp01,2022,Spencer Torkelson,22,Maj-AL,Detroit,110,404,360,38,73,48,16,1,8,28,37,0,37,99,5,0,2,12,0,1,0.203,0.285,0.319,0.604
hernaen02,2022,Enrique Hernández,30,Maj-AL,Boston,93,402,361,48,80,50,24,0,6,45,34,0,34,71,3,0,4,11,0,2,0.222,0.291,0.338,0.629
roberlu01,2022,Luis Robert Jr.,24,Maj-AL,Chicago,98,401,380,54,108,78,18,0,12,56,17,1,16,77,3,0,1,6,11,3,0.284,0.319,0.426,0.746
nolaau01,2022,Austin Nola,32,Maj-NL,San Diego,110,397,347,40,87,68,15,0,4,40,34,1,33,60,6,1,9,5,2,1,0.251,0.321,0.329,0.649
storytr01,2022,Trevor Story,29,Maj-AL,Boston,94,396,357,53,85,47,22,0,16,66,32,4,28,122,3,0,4,9,13,0,0.238,0.303,0.434,0.737
castrwi01,2022,Willi Castro,25,Maj-AL,Detroit,112,392,365,47,88,60,18,2,8,31,15,0,15,82,8,1,3,4,9,4,0.241,0.284,0.367,0.651
rufda01,2022,Darin Ruf,35,Maj-NL,"New York,San Francisco",118,388,334,52,68,45,12,0,11,45,45,0,45,105,6,0,3,11,2,0,0.204,0.307,0.338,0.645
francma02,2022,Maikel Franco,29,Maj-NL,Washington,103,388,371,31,85,61,15,0,9,39,12,0,12,75,2,0,3,18,1,0,0.229,0.255,0.342,0.598
segurje01,2022,Jean Segura,32,Maj-NL,Philadelphia,98,387,354,45,98,79,9,0,10,33,25,1,24,58,7,0,1,16,13,6,0.277,0.336,0.387,0.723
stallja01,2022,Jacob Stallings,32,Maj-NL,Miami,114,384,346,25,77,61,12,0,4,34,29,0,29,83,6,1,2,15,0,1,0.223,0.292,0.292,0.584
oneilty01,2022,Tyler O'Neill,27,Maj-NL,St. Louis,96,383,334,56,76,50,11,1,14,58,38,0,38,103,4,0,7,9,14,4,0.228,0.308,0.392,0.7
laurera01,2022,Ramón Laureano,27,Maj-AL,Oakland,94,383,346,49,73,42,18,0,13,34,25,0,25,104,12,0,0,6,11,6,0.211,0.287,0.376,0.663
anderbr06,2022,Brian Anderson,29,Maj-NL,Miami,98,383,338,43,75,50,16,1,8,28,37,2,35,101,7,0,1,7,1,0,0.222,0.311,0.346,0.657
buxtoby01,2022,Byron Buxton,28,Maj-AL,Minnesota,92,382,340,61,76,32,13,3,28,51,34,0,34,116,7,0,1,0,6,0,0.224,0.306,0.527,0.833
gonzaos01,2022,Oscar Gonzalez,24,Maj-AL,Cleveland,91,382,362,39,107,69,27,0,11,43,15,2,13,75,3,0,2,6,1,2,0.296,0.327,0.461,0.789
paredis01,2022,Isaac Paredes,23,Maj-AL,Tampa Bay,111,381,331,48,68,32,16,0,20,45,44,0,44,67,4,0,2,12,0,1,0.205,0.305,0.435,0.74
diazel01,2022,Elias Díaz,31,Maj-NL,Colorado,105,381,351,29,80,51,18,2,9,51,25,0,25,82,2,0,3,8,0,1,0.228,0.281,0.368,0.648
garciav01,2022,Avisaíl García,31,Maj-NL,Miami,98,380,357,31,80,63,9,0,8,35,17,0,17,109,4,0,2,12,4,0,0.224,0.266,0.317,0.582
pindech01,2022,Chad Pinder,30,Maj-AL,Oakland,111,379,361,38,85,55,18,0,12,42,14,0,14,118,0,1,2,10,2,0,0.236,0.263,0.385,0.648
maldoma01,2022,Martín Maldonado,35,Maj-AL,Houston,113,379,344,40,64,37,12,0,15,45,22,0,22,116,7,4,2,6,0,0,0.186,0.248,0.352,0.6
garcilu04,2022,Luis García,22,Maj-NL,Washington,93,377,360,29,99,67,23,2,7,45,11,1,10,84,1,1,4,6,3,4,0.275,0.295,0.408,0.704
contrwi02,2022,William Contreras,24,Maj-NL,Atlanta,97,376,334,51,93,58,14,1,20,45,39,1,38,104,1,0,2,5,2,0,0.278,0.354,0.506,0.86
vottojo01,2022,Joey Votto,38,Maj-NL,Cincinnati,91,376,322,31,66,36,18,1,11,41,44,0,44,97,10,0,0,8,0,0,0.205,0.319,0.37,0.689
grandya01,2022,Yasmani Grandal,33,Maj-AL,Chicago,99,376,327,15,66,54,7,0,5,27,45,1,44,79,2,0,2,8,1,0,0.202,0.301,0.269,0.57
stassma01,2022,Max Stassi,31,Maj-AL,Los Angeles,102,375,333,32,60,38,12,1,9,30,38,0,38,112,2,1,1,12,0,0,0.18,0.267,0.303,0.571
suwinja01,2022,Jack Suwinski,23,Maj-NL,Pittsburgh,106,372,326,45,66,36,11,0,19,38,41,1,40,114,4,0,1,5,4,2,0.203,0.298,0.411,0.709
ortegra01,2022,Rafael Ortega,31,Maj-NL,Chicago,118,371,316,35,76,54,14,1,7,35,44,2,42,74,2,1,7,10,12,7,0.241,0.331,0.358,0.688
wendljo01,2022,Joey Wendle,32,Maj-NL,Miami,101,371,347,27,90,62,24,1,3,32,15,0,15,50,5,1,3,7,12,3,0.259,0.297,0.36,0.658
bradlja02,2022,Jackie Bradley Jr.,32,Maj-AL,"Boston,Toronto",131,370,344,30,70,42,23,1,4,38,24,0,24,77,0,2,0,5,2,3,0.204,0.255,0.311,0.566
davisjd01,2022,J.D. Davis,29,Maj-NL,"New York,San Francisco",115,365,318,46,79,50,16,1,12,35,39,1,38,122,6,0,2,13,1,1,0.248,0.34,0.418,0.758
margoma01,2022,Manuel Margot,27,Maj-AL,Tampa Bay,89,363,336,36,92,68,18,2,4,47,24,1,23,68,2,0,1,7,7,3,0.274,0.325,0.375,0.7
cruzon01,2022,Oneil Cruz,23,Maj-NL,Pittsburgh,87,361,331,45,77,43,13,4,17,54,28,1,27,126,1,0,1,3,10,4,0.233,0.294,0.45,0.744
riverem01,2022,Emmanuel Rivera,26,"Maj-AL,Maj-NL","Arizona,Kansas City",102,359,330,46,77,46,16,3,12,40,23,0,23,83,5,0,1,8,1,2,0.233,0.293,0.409,0.702
vierlma01,2022,Matt Vierling,25,Maj-NL,Philadelphia,117,357,325,41,80,60,12,2,6,32,23,0,23,70,3,0,6,7,7,4,0.246,0.297,0.351,0.648
delacbr01,2022,Bryan De La Cruz,25,Maj-NL,Miami,115,355,329,38,83,50,20,0,13,43,19,0,19,90,2,0,4,8,4,0,0.252,0.294,0.432,0.725
mccarja02,2022,Jake McCarthy,24,Maj-NL,Arizona,99,354,321,53,91,64,16,3,8,43,23,0,23,76,6,3,1,3,23,3,0.284,0.342,0.427,0.769
kellyca02,2022,Carson Kelly,27,Maj-NL,Arizona,104,354,317,40,67,42,18,0,7,35,29,0,29,71,4,0,4,10,2,0,0.211,0.283,0.334,0.617
trevijo01,2022,Jose Trevino,29,Maj-AL,New York,115,353,335,39,83,59,12,1,11,43,15,0,15,62,2,0,1,5,2,1,0.248,0.283,0.388,0.671
dalbebo01,2022,Bobby Dalbec,27,Maj-AL,Boston,117,353,317,40,68,45,9,2,12,39,29,0,29,118,3,0,4,5,3,0,0.215,0.283,0.369,0.652
toroab01,2022,Abraham Toro,25,Maj-AL,Seattle,109,352,324,36,60,36,13,1,10,35,22,1,21,65,2,0,4,4,2,0,0.185,0.239,0.324,0.563
pujolal01,2022,Albert Pujols,42,Maj-NL,St. Louis,109,351,307,42,83,45,14,0,24,68,28,1,27,55,10,0,6,13,1,2,0.27,0.345,0.551,0.895
haaseer01,2022,Eric Haase,29,Maj-AL,Detroit,110,351,323,41,82,50,17,1,14,44,24,1,23,97,1,0,3,9,0,0,0.254,0.305,0.443,0.748
anderti01,2022,Tim Anderson,29,Maj-AL,Chicago,79,351,332,50,100,81,13,0,6,25,14,1,13,55,5,0,0,10,13,0,0.301,0.339,0.395,0.734
gonzalu03,2022,Luis González,26,Maj-NL,San Francisco,98,350,311,31,79,56,17,2,4,36,30,1,29,75,4,0,5,5,10,2,0.254,0.323,0.36,0.683
velazan01,2022,Andrew Velazquez,27,Maj-AL,Los Angeles,125,349,322,37,63,46,8,0,9,28,15,0,15,119,3,6,3,3,17,1,0.196,0.236,0.304,0.541
nootbla01,2022,Lars Nootbaar,24,Maj-NL,St. Louis,108,347,290,53,66,33,16,3,14,40,51,1,50,71,1,0,5,3,4,1,0.228,0.34,0.448,0.788
celesgi01,2022,Gilberto Celestino,23,Maj-AL,Minnesota,122,347,311,30,74,59,12,1,2,24,32,0,32,77,2,2,0,13,4,1,0.238,0.313,0.302,0.615
francwa01,2022,Wander Franco,21,Maj-AL,Tampa Bay,83,344,314,46,87,58,20,3,6,33,26,1,25,33,0,0,4,5,8,0,0.277,0.329,0.417,0.746
sanchje02,2022,Jesús Sánchez,24,Maj-NL,Miami,98,343,313,38,67,37,14,3,13,36,26,0,26,92,3,0,1,7,1,0,0.214,0.28,0.403,0.683
taverle01,2022,Leody Taveras,23,Maj-AL,Texas,99,341,314,39,82,61,14,2,5,34,21,0,21,88,2,1,3,2,11,5,0.261,0.309,0.366,0.675
hedgeau01,2022,Austin Hedges,29,Maj-AL,Cleveland,105,338,294,26,48,37,4,0,7,30,25,0,25,78,6,10,3,12,2,0,0.163,0.241,0.248,0.489
reyesvi01,2022,Victor Reyes,27,Maj-AL,Detroit,92,336,315,27,80,55,19,3,3,34,13,0,13,77,4,0,4,7,2,2,0.254,0.289,0.362,0.651
guilllu01,2022,Luis Guillorme,27,Maj-NL,New York,102,335,297,33,81,66,12,1,2,17,34,1,33,46,2,2,0,15,1,0,0.273,0.351,0.34,0.692
naquity01,2022,Tyler Naquin,31,Maj-NL,"Cincinnati,New York",105,334,310,47,71,37,19,4,11,46,19,2,17,93,4,1,0,3,4,2,0.229,0.282,0.423,0.705
bethach01,2022,Christian Bethancourt,30,Maj-AL,"Oakland,Tampa Bay",100,333,318,39,80,52,17,0,11,34,12,0,12,80,2,1,0,6,5,1,0.252,0.283,0.409,0.692
peterja01,2022,Jace Peterson,32,Maj-NL,Milwaukee,112,328,288,44,68,44,14,2,8,34,33,2,31,85,2,2,3,8,12,1,0.236,0.316,0.382,0.698
jimenel02,2022,Eloy Jiménez,25,Maj-AL,Chicago,84,327,292,40,86,58,12,0,16,54,28,0,28,72,3,0,4,8,0,0,0.295,0.358,0.5,0.858
hernaya01,2022,Yadiel Hernández,34,Maj-NL,Washington,94,327,305,30,82,57,16,0,9,41,19,0,19,74,1,0,2,9,2,1,0.269,0.312,0.41,0.722
diazal02,2022,Aledmys Díaz,31,Maj-AL,Houston,92,327,305,35,74,49,13,0,12,38,18,0,18,53,2,0,2,7,1,1,0.243,0.288,0.403,0.691
allenni02,2022,Nick Allen,23,Maj-AL,Oakland,100,326,299,31,62,45,13,0,4,19,19,0,19,64,1,6,1,5,3,2,0.207,0.256,0.291,0.547
slateau01,2022,Austin Slater,29,Maj-NL,San Francisco,125,325,277,49,73,49,15,2,7,34,40,0,40,89,6,0,2,9,12,1,0.264,0.366,0.408,0.774
sirijo01,2022,Jose Siri,26,Maj-AL,"Houston,Tampa Bay",104,325,301,53,64,42,13,2,7,24,20,0,20,108,3,0,1,3,14,2,0.213,0.268,0.339,0.607
duvalad01,2022,Adam Duvall,33,Maj-NL,Atlanta,86,315,287,39,61,32,16,1,12,36,21,0,21,101,5,0,2,2,0,2,0.213,0.276,0.401,0.677
garcile02,2022,Leury Garcia,31,Maj-AL,Chicago,97,315,300,38,63,52,8,0,3,20,7,0,7,65,3,2,3,6,2,0,0.21,0.233,0.267,0.5
caratvi01,2022,Victor Caratini,28,Maj-NL,Milwaukee,95,314,272,26,54,33,12,0,9,34,31,1,30,67,9,1,1,11,0,0,0.199,0.3,0.342,0.642
gormano01,2022,Nolan Gorman,22,Maj-NL,St. Louis,89,313,283,44,64,37,13,0,14,35,28,0,28,103,2,0,0,2,1,0,0.226,0.3,0.421,0.721
baderha01,2022,Harrison Bader,28,"Maj-AL,Maj-NL","New York,St. Louis",86,313,292,38,73,55,10,3,5,30,15,0,15,62,4,0,2,4,17,3,0.25,0.294,0.356,0.65
nidoto01,2022,Tomás Nido,28,Maj-NL,New York,98,313,284,31,68,50,15,0,3,28,14,0,14,76,1,12,2,14,0,0,0.239,0.276,0.324,0.6
newmake01,2022,Kevin Newman,28,Maj-NL,Pittsburgh,78,309,288,31,79,57,18,2,2,24,16,0,16,48,2,2,1,6,8,2,0.274,0.316,0.372,0.688
barnhtu01,2022,Tucker Barnhart,31,Maj-AL,Detroit,94,308,281,16,62,51,10,0,1,16,25,0,25,74,1,1,0,7,0,0,0.221,0.287,0.267,0.554
solerjo01,2022,Jorge Soler,30,Maj-NL,Miami,72,306,270,32,56,30,13,0,13,34,31,1,30,90,3,0,1,9,0,2,0.207,0.295,0.4,0.695
solando01,2022,Donovan Solano,34,Maj-NL,Cincinnati,80,304,278,22,79,59,16,0,4,24,19,1,18,61,5,0,2,5,0,0,0.284,0.339,0.385,0.724
biggica01,2022,Cavan Biggio,27,Maj-AL,Toronto,96,303,257,43,52,27,18,1,6,24,38,0,38,85,6,1,1,2,2,0,0.202,0.318,0.35,0.668
abramcj01,2022,CJ Abrams,21,Maj-NL,"San Diego,Washington",90,302,284,33,70,54,12,2,2,21,5,0,5,50,9,2,2,5,7,4,0.247,0.28,0.324,0.604
arroych01,2022,Christian Arroyo,27,Maj-AL,Boston,87,300,280,32,80,57,16,1,6,36,13,2,11,49,3,2,2,7,5,1,0.286,0.322,0.414,0.736
mejiafr01,2022,Francisco Mejía,26,Maj-AL,Tampa Bay,93,299,289,32,70,42,22,0,6,31,7,0,7,65,2,0,1,6,0,0,0.242,0.264,0.381,0.645
pasquvi01,2022,Vinnie Pasquantino,24,Maj-AL,Kansas City,72,298,258,25,76,56,10,0,10,26,35,1,34,34,3,0,2,5,1,0,0.295,0.383,0.45,0.832
longoev01,2022,Evan Longoria,36,Maj-NL,San Francisco,89,298,266,31,65,38,13,0,14,42,27,2,25,83,2,0,3,6,0,0,0.244,0.315,0.451,0.767
beltbr01,2022,Brandon Belt,34,Maj-NL,San Francisco,78,298,254,25,54,36,9,1,8,23,37,2,35,81,6,0,1,9,1,0,0.213,0.326,0.35,0.676
dickeco01,2022,Corey Dickerson,33,Maj-NL,St. Louis,95,297,281,28,75,51,17,1,6,36,12,1,11,48,2,0,2,4,0,0,0.267,0.3,0.399,0.698
narvaom01,2022,Omar Narváez,30,Maj-NL,Milwaukee,84,296,262,21,54,37,12,1,4,23,29,1,28,57,3,1,1,4,0,0,0.206,0.292,0.305,0.597
gomesya01,2022,Yan Gomes,34,Maj-NL,Chicago,86,293,277,23,65,45,12,0,8,31,8,0,8,47,3,1,4,15,2,0,0.235,0.26,0.365,0.625
kniznan01,2022,Andrew Knizner,27,Maj-NL,St. Louis,96,293,260,28,56,42,10,0,4,25,26,0,26,62,6,1,0,9,0,1,0.215,0.301,0.3,0.601
neusesh01,2022,Sheldon Neuse,27,Maj-AL,Oakland,89,293,271,25,58,48,4,2,4,26,20,0,20,80,2,0,0,5,6,1,0.214,0.273,0.288,0.561
schwifr01,2022,Frank Schwindel,30,Maj-NL,Chicago,75,292,271,23,62,43,11,0,8,36,19,1,18,58,0,0,2,12,0,0,0.229,0.277,0.358,0.635
bartjo01,2022,Joey Bart,25,Maj-NL,San Francisco,97,291,261,34,56,39,6,0,11,25,26,0,26,112,4,0,0,5,2,1,0.215,0.296,0.364,0.66
rivasal01,2022,Alfonso Rivas,25,Maj-NL,Chicago,101,287,251,27,59,49,5,2,3,25,29,1,28,87,4,1,2,1,6,1,0.235,0.322,0.307,0.629
myerswi01,2022,Wil Myers,31,Maj-NL,San Diego,77,286,261,29,68,46,15,0,7,41,21,1,20,86,1,0,3,7,2,1,0.261,0.315,0.399,0.713
moustmi01,2022,Mike Moustakas,33,Maj-NL,Cincinnati,78,285,252,30,54,35,12,0,7,25,24,0,24,75,6,0,3,8,2,0,0.214,0.295,0.345,0.64
adelljo01,2022,Jo Adell,23,Maj-AL,Los Angeles,88,285,268,22,60,38,12,2,8,27,11,0,11,107,4,0,1,6,4,2,0.224,0.264,0.373,0.637
castidi02,2022,Diego Castillo,24,Maj-NL,Pittsburgh,96,283,262,28,54,30,13,0,11,29,14,1,13,75,3,0,4,7,1,1,0.206,0.251,0.382,0.633
castrro01,2022,Rodolfo Castro,23,Maj-NL,Pittsburgh,71,278,253,25,59,36,8,4,11,27,22,0,22,74,2,0,1,6,5,3,0.233,0.299,0.427,0.726
isbelky01,2022,Kyle Isbel,25,Maj-AL,Kansas City,106,278,256,32,54,35,10,4,5,28,16,0,16,75,3,1,2,5,9,6,0.211,0.264,0.34,0.603
brantmi02,2022,Michael Brantley,35,Maj-AL,Houston,64,277,243,28,70,50,14,1,5,26,31,2,29,30,1,1,1,1,1,1,0.288,0.37,0.416,0.785
smithpa04,2022,Pavin Smith,26,Maj-NL,Arizona,75,277,245,24,54,36,9,0,9,33,28,1,27,67,1,0,3,2,1,0,0.22,0.3,0.367,0.667
aquinar01,2022,Aristides Aquino,28,Maj-NL,Cincinnati,80,276,259,24,51,28,13,0,10,30,17,0,17,101,0,0,0,1,2,3,0.197,0.246,0.363,0.609
cordefr02,2022,Franchy Cordero,27,Maj-AL,Boston,84,275,242,36,53,27,17,1,8,29,28,1,27,92,1,2,2,1,4,1,0.219,0.3,0.397,0.697
yepezju01,2022,Juan Yepez,24,Maj-NL,St. Louis,76,274,253,27,64,39,13,0,12,30,16,0,16,61,1,0,4,6,0,0,0.253,0.296,0.447,0.742
mcguire01,2022,Reese McGuire,27,Maj-AL,"Boston,Chicago",89,274,249,25,67,49,14,1,3,22,12,0,12,56,3,6,3,6,1,0,0.269,0.307,0.37,0.677
alfarjo01,2022,Jorge Alfaro,29,Maj-NL,San Diego,82,274,256,25,63,42,14,0,7,40,11,0,11,98,4,0,3,5,1,0,0.246,0.285,0.383,0.668
reynoma03,2022,Matt Reynolds,31,Maj-NL,"Cincinnati,New York",93,272,244,31,60,46,10,1,3,23,26,0,26,78,1,0,1,7,5,0,0.246,0.32,0.332,0.652
rosared01,2022,Eddie Rosario,30,Maj-NL,Atlanta,80,270,250,27,53,35,12,1,5,24,17,0,17,68,0,0,3,3,3,0,0.212,0.259,0.328,0.587
molinya01,2022,Yadier Molina,39,Maj-NL,St. Louis,78,270,262,19,56,43,8,0,5,24,5,0,5,40,2,0,1,10,2,0,0.214,0.233,0.302,0.535
albieoz01,2022,Ozzie Albies,25,Maj-NL,Atlanta,64,269,247,36,61,37,16,0,8,35,16,0,16,47,2,0,4,0,3,5,0.247,0.294,0.409,0.703
hiurake01,2022,Keston Hiura,25,Maj-NL,Milwaukee,80,266,234,34,53,30,8,1,14,32,23,0,23,111,8,0,1,3,5,2,0.227,0.316,0.449,0.765
lowebr01,2022,Brandon Lowe,27,Maj-AL,Tampa Bay,65,266,235,31,52,32,10,2,8,25,27,0,27,61,3,0,1,1,1,0,0.221,0.308,0.383,0.691
dubonma01,2022,Mauricio Dubón,27,"Maj-AL,Maj-NL","Houston,San Francisco",104,265,243,31,52,38,9,0,5,24,13,0,13,30,1,3,5,7,2,3,0.214,0.252,0.313,0.565
engelad01,2022,Adam Engel,30,Maj-AL,Chicago,119,260,245,32,55,39,13,1,2,17,11,1,10,76,4,0,0,2,12,4,0.225,0.269,0.31,0.579
pachecr01,2022,Cristian Pache,23,Maj-AL,Oakland,91,260,241,18,40,30,5,2,3,18,15,0,15,70,1,3,0,5,2,2,0.166,0.218,0.241,0.459
friedtj01,2022,TJ Friedl,26,Maj-NL,Cincinnati,71,258,225,33,54,31,10,5,8,25,20,0,20,40,7,0,6,3,7,2,0.24,0.314,0.436,0.75
