bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
shawtr01,2021,Travis Shaw,31,"Maj-AL,Maj-NL","Boston,Milwaukee",83,250,220,20,44,24,11,0,9,39,24,0,24,68,3,2,1,2,0,0,0.2,0.286,0.373,0.659
rendoan01,2021,Anthony Rendon,31,Maj-AL,Los Angeles,58,249,217,24,52,33,13,0,6,34,29,2,27,41,1,0,2,11,0,0,0.24,0.329,0.383,0.712
kieboca01,2021,Carter Kieboom,23,Maj-NL,Washington,62,249,217,26,45,33,6,0,6,20,25,2,23,62,5,0,2,9,0,0,0.207,0.301,0.318,0.619
carpema01,2021,Matt Carpenter,35,Maj-NL,St. Louis,129,249,207,18,35,20,11,1,3,21,35,1,34,77,6,0,1,1,2,0,0.169,0.305,0.275,0.581
garcilu04,2021,Luis García,21,Maj-NL,Washington,70,247,236,29,57,31,18,2,6,22,11,1,10,43,0,0,0,8,0,2,0.242,0.275,0.411,0.686
suzukku01,2021,Kurt Suzuki,37,Maj-AL,Los Angeles,72,247,219,17,49,35,8,0,6,16,12,0,12,44,11,2,3,7,0,0,0.224,0.294,0.343,0.636
evansph01,2021,Phillip Evans,28,Maj-NL,Pittsburgh,76,247,214,23,44,34,5,0,5,16,28,1,27,53,5,0,0,3,1,0,0.206,0.312,0.299,0.611
espinsa01,2021,Santiago Espinal,26,Maj-AL,Toronto,92,246,222,32,69,53,13,1,2,17,22,0,22,30,1,1,0,4,6,1,0.311,0.376,0.405,0.781
garvemi01,2021,Mitch Garver,30,Maj-AL,Minnesota,68,243,207,29,53,25,15,0,13,34,31,0,31,71,3,0,2,4,1,1,0.256,0.358,0.517,0.875
lasteto01,2021,Tommy La Stella,32,Maj-NL,San Francisco,76,242,220,26,55,36,11,1,7,27,18,1,17,26,1,0,1,4,0,0,0.25,0.308,0.405,0.713
voitlu01,2021,Luke Voit,30,Maj-AL,New York,68,241,213,26,51,32,7,1,11,35,21,0,21,74,7,0,0,12,0,0,0.239,0.328,0.437,0.764
difowi01,2021,Wilmer Difo,29,Maj-NL,Pittsburgh,115,240,219,25,59,45,7,3,4,24,20,0,20,54,0,0,1,2,1,0,0.269,0.329,0.384,0.713
peterdj01,2021,DJ Peters,25,"Maj-AL,Maj-NL","Los Angeles,Texas",70,240,223,29,44,21,9,1,13,38,12,4,8,82,2,0,3,4,2,0,0.197,0.242,0.422,0.663
hillisa01,2021,Sam Hilliard,27,Maj-NL,Colorado,81,238,214,32,46,23,7,2,14,34,23,3,20,87,1,0,0,0,5,0,0.215,0.294,0.463,0.757
mercaos01,2021,Óscar Mercado,26,Maj-AL,Cleveland,72,238,214,27,48,30,11,1,6,19,21,0,21,42,2,1,0,1,7,1,0.224,0.3,0.369,0.669
vogtst01,2021,Stephen Vogt,36,Maj-NL,"Arizona,Atlanta",78,238,210,24,41,27,6,1,7,25,26,2,24,56,0,1,1,2,0,0,0.195,0.283,0.333,0.616
wardta01,2021,Taylor Ward,27,Maj-AL,Los Angeles,65,237,208,33,52,29,15,0,8,33,20,0,20,55,6,2,1,4,1,1,0.25,0.332,0.438,0.769
beatyma01,2021,Matt Beaty,28,Maj-NL,Los Angeles,117,234,204,35,55,43,4,1,7,40,20,0,20,44,10,0,0,3,2,2,0.27,0.363,0.402,0.765
pindech01,2021,Chad Pinder,29,Maj-AL,Oakland,75,233,214,30,52,29,16,1,6,27,16,0,16,62,2,0,1,6,1,0,0.243,0.3,0.411,0.712
jimenel02,2021,Eloy Jiménez,24,Maj-AL,Chicago,55,231,213,23,53,33,10,0,10,37,16,0,16,57,1,0,1,8,0,0,0.249,0.303,0.437,0.74
kirilal01,2021,Alex Kirilloff,23,Maj-AL,Minnesota,59,231,215,23,54,34,11,1,8,34,14,2,12,52,1,0,1,3,1,1,0.251,0.299,0.423,0.722
colliza01,2021,Zack Collins,26,Maj-AL,Chicago,78,231,195,25,41,24,13,0,4,26,34,1,33,69,1,1,0,4,1,1,0.21,0.33,0.339,0.669
casalcu01,2021,Curt Casali,32,Maj-NL,San Francisco,77,231,200,20,42,25,11,1,5,26,26,4,22,66,4,1,0,3,0,0,0.21,0.313,0.35,0.663
perezmi03,2021,Michael Perez,28,Maj-NL,Pittsburgh,70,231,210,19,30,14,8,1,7,21,19,1,18,68,2,0,0,4,0,1,0.143,0.221,0.291,0.511
darnatr01,2021,Travis d'Arnaud,32,Maj-NL,Atlanta,60,229,209,21,46,25,14,0,7,26,17,0,17,53,2,0,1,7,0,0,0.22,0.284,0.388,0.671
gonzaer01,2021,Erik González,29,Maj-NL,Pittsburgh,71,229,220,17,51,41,7,1,2,21,8,0,8,40,0,0,1,4,2,2,0.232,0.258,0.3,0.558
barneau01,2021,Austin Barnes,31,Maj-NL,Los Angeles,77,225,200,28,43,29,8,0,6,23,20,1,19,56,4,1,0,6,1,0,0.215,0.299,0.345,0.644
sierrma01,2021,Magneuris Sierra,25,Maj-NL,Miami,123,225,209,27,48,41,6,1,0,5,15,4,11,50,0,1,0,1,11,0,0.23,0.281,0.268,0.549
reyesvi01,2021,Victor Reyes,26,Maj-AL,Detroit,76,220,209,26,54,35,10,4,5,22,8,0,8,55,0,2,1,2,5,1,0.258,0.284,0.416,0.701
dahlda01,2021,David Dahl,27,Maj-AL,Texas,63,220,205,19,43,28,11,0,4,18,10,0,10,59,1,1,3,3,2,1,0.21,0.247,0.322,0.569
whiteel04,2021,Eli White,27,Maj-AL,Texas,64,220,198,26,35,22,6,1,6,15,18,0,18,66,4,0,0,2,4,3,0.177,0.259,0.308,0.567
leonsa01,2021,Sandy León,32,Maj-NL,Miami,83,220,202,15,37,28,5,0,4,14,12,0,12,65,3,1,2,2,0,0,0.183,0.237,0.267,0.505
delacbr01,2021,Bryan De La Cruz,24,Maj-NL,Miami,58,219,199,17,59,45,7,2,5,19,18,1,17,53,1,0,1,8,1,1,0.297,0.356,0.427,0.783
frazicl01,2021,Clint Frazier,26,Maj-AL,New York,66,218,183,20,34,20,9,0,5,15,32,0,32,65,3,0,0,8,2,0,0.186,0.317,0.317,0.633
mcguire01,2021,Reese McGuire,26,Maj-AL,Toronto,78,217,198,22,50,34,15,0,1,10,15,0,15,44,2,1,1,4,0,0,0.253,0.31,0.343,0.654
gordoni01,2021,Nick Gordon,25,Maj-AL,Minnesota,73,216,200,19,48,34,9,1,4,23,12,0,12,55,3,0,1,7,10,1,0.24,0.292,0.355,0.647
astudwi01,2021,Willians Astudillo,29,Maj-AL,Minnesota,72,216,208,17,49,34,8,0,7,21,3,0,3,12,4,0,1,12,0,0,0.236,0.259,0.375,0.634
madrini01,2021,Nick Madrigal,24,Maj-AL,Chicago,54,215,200,30,61,45,10,4,2,21,11,0,11,17,3,0,1,3,1,2,0.305,0.349,0.425,0.774
rookebr01,2021,Brent Rooker,26,Maj-AL,Minnesota,58,213,189,25,38,19,10,0,9,16,15,0,15,70,9,0,0,1,0,0,0.201,0.291,0.397,0.688
stevean01,2021,Andrew Stevenson,27,Maj-NL,Washington,108,213,192,22,44,33,6,0,5,23,13,2,11,61,5,2,1,3,1,1,0.229,0.294,0.339,0.632
joeco01,2021,Connor Joe,28,Maj-NL,Colorado,63,211,179,23,51,34,9,0,8,35,26,0,26,41,3,0,3,1,0,0,0.285,0.379,0.469,0.848
davisjd01,2021,J.D. Davis,28,Maj-NL,New York,73,211,179,18,51,34,12,0,5,23,24,1,23,68,6,0,2,4,1,0,0.285,0.384,0.436,0.82
higasky01,2021,Kyle Higashioka,31,Maj-AL,New York,67,211,193,20,35,15,10,0,10,29,17,0,17,59,0,0,1,4,0,0,0.181,0.246,0.389,0.635
gimenan01,2021,Andrés Giménez,22,Maj-AL,Cleveland,68,210,188,23,41,26,10,0,5,16,11,0,11,54,7,1,3,1,11,0,0.218,0.282,0.351,0.633
adriaeh01,2021,Ehire Adrianza,31,Maj-NL,Atlanta,109,209,182,32,45,29,9,2,5,28,21,0,21,42,2,1,3,4,0,0,0.247,0.327,0.401,0.728
mateojo01,2021,Jorge Mateo,26,"Maj-AL,Maj-NL","Baltimore,San Diego",88,209,194,19,48,32,11,1,4,14,9,0,9,55,4,1,1,1,10,3,0.247,0.293,0.376,0.67
pinama01,2021,Manny Piña,34,Maj-NL,Milwaukee,75,208,180,27,34,15,6,0,13,33,22,0,22,38,5,0,1,4,0,0,0.189,0.293,0.439,0.732
ozunama01,2021,Marcell Ozuna,30,Maj-NL,Atlanta,48,208,188,21,40,27,6,0,7,26,19,0,19,46,1,0,0,6,0,0,0.213,0.289,0.356,0.645
moustmi01,2021,Mike Moustakas,32,Maj-NL,Cincinnati,62,206,183,21,38,20,12,0,6,22,18,0,18,46,2,0,3,6,0,0,0.208,0.282,0.372,0.653
janseda01,2021,Danny Jansen,26,Maj-AL,Toronto,70,205,184,32,41,17,13,0,11,28,17,0,17,44,3,1,0,4,0,0,0.223,0.299,0.473,0.772
aquinar01,2021,Aristides Aquino,27,Maj-NL,Cincinnati,84,204,174,25,33,16,6,1,10,23,27,2,25,75,1,0,2,0,2,2,0.19,0.299,0.408,0.707
milleow01,2021,Owen Miller,24,Maj-AL,Cleveland,60,202,191,17,39,27,8,0,4,18,9,0,9,54,1,0,1,7,2,0,0.204,0.243,0.309,0.552
marisja01,2021,Jake Marisnick,30,Maj-NL,"Chicago,San Diego",99,198,176,21,38,23,7,3,5,24,11,0,11,65,7,2,2,4,4,1,0.216,0.286,0.375,0.661
mckenry01,2021,Ryan McKenna,24,Maj-AL,Baltimore,90,197,169,20,31,22,6,1,2,14,24,0,24,74,2,2,0,1,1,0,0.183,0.292,0.266,0.559
hiurake01,2021,Keston Hiura,24,Maj-NL,Milwaukee,61,197,173,16,29,15,9,1,4,19,14,0,14,77,7,2,1,6,3,0,0.168,0.256,0.301,0.557
nolaau01,2021,Austin Nola,31,Maj-NL,San Diego,56,194,173,15,47,33,12,0,2,29,14,0,14,19,5,0,2,2,0,1,0.272,0.34,0.376,0.716
luplojo01,2021,Jordan Luplow,27,Maj-AL,"Cleveland,Tampa Bay",61,193,163,23,33,14,8,0,11,28,28,0,28,57,2,0,0,2,1,2,0.203,0.326,0.454,0.78
tauchmi01,2021,Mike Tauchman,30,"Maj-AL,Maj-NL","New York,San Francisco",74,191,166,22,30,21,5,0,4,15,23,0,23,58,1,1,0,0,3,3,0.181,0.284,0.283,0.567
rengilu01,2021,Luis Rengifo,24,Maj-AL,Los Angeles,54,190,174,22,35,28,1,0,6,18,9,0,9,38,2,3,2,3,1,0,0.201,0.246,0.31,0.556
kirkal01,2021,Alejandro Kirk,22,Maj-AL,Toronto,60,189,165,19,40,24,8,0,8,24,19,0,19,22,3,0,2,7,0,0,0.242,0.328,0.436,0.764
piscost01,2021,Stephen Piscotty,30,Maj-AL,Oakland,72,188,173,14,38,25,8,0,5,16,13,0,13,48,2,0,0,2,1,0,0.22,0.282,0.353,0.635
dubonma01,2021,Mauricio Dubón,26,Maj-NL,San Francisco,74,187,175,20,42,28,9,0,5,22,9,2,7,41,1,0,2,5,2,1,0.24,0.278,0.377,0.655
mendida01,2021,Danny Mendick,27,Maj-AL,Chicago,70,186,164,14,36,29,5,0,2,20,18,0,18,42,2,1,1,1,0,1,0.22,0.303,0.287,0.589
contrwi02,2021,William Contreras,23,Maj-NL,Atlanta,52,185,163,19,35,22,4,1,8,23,19,1,18,54,2,0,1,3,0,0,0.215,0.303,0.399,0.702
kniznan01,2021,Andrew Knizner,26,Maj-NL,St. Louis,63,185,161,18,28,20,7,0,1,9,20,2,18,39,4,0,0,7,0,0,0.174,0.281,0.236,0.517
taverle01,2021,Leody Taveras,22,Maj-AL,Texas,49,185,174,14,28,17,6,2,3,9,9,0,9,60,1,1,0,3,10,1,0.161,0.207,0.27,0.477
rojasjo02,2021,Jose Rojas,28,Maj-AL,Los Angeles,61,184,168,26,35,15,14,0,6,15,15,0,15,50,1,0,0,2,2,1,0.208,0.277,0.399,0.676
shortza01,2021,Zack Short,26,Maj-AL,Detroit,61,184,156,21,22,12,4,0,6,20,22,1,21,59,0,0,6,4,2,0,0.141,0.239,0.282,0.521
akiyash01,2021,Shogo Akiyama,33,Maj-NL,Cincinnati,87,183,162,16,33,25,8,0,0,12,14,1,13,40,4,1,1,1,2,3,0.204,0.282,0.253,0.535
calhoko01,2021,Kole Calhoun,33,Maj-NL,Arizona,51,182,166,17,39,26,8,0,5,17,15,0,15,41,0,0,1,2,1,0,0.235,0.297,0.374,0.67
arroych01,2021,Christian Arroyo,26,Maj-AL,Boston,57,181,164,22,43,25,12,0,6,25,8,0,8,44,7,1,0,1,1,0,0.262,0.324,0.445,0.769
mazarno01,2021,Nomar Mazara,26,Maj-AL,Detroit,50,181,165,12,35,25,5,2,3,19,15,0,15,45,0,0,1,4,0,0,0.212,0.276,0.321,0.597
sogarer01,2021,Eric Sogard,35,Maj-NL,Chicago,78,180,169,16,42,34,6,1,1,12,9,1,8,30,0,0,2,5,3,1,0.249,0.283,0.314,0.597
sheetga01,2021,Gavin Sheets,25,Maj-AL,Chicago,54,179,160,23,40,21,8,0,11,34,16,0,16,40,2,0,1,4,0,0,0.25,0.324,0.506,0.83
castrja01,2021,Jason Castro,34,Maj-AL,Houston,66,179,149,22,35,20,7,0,8,21,25,1,24,54,3,2,0,4,0,0,0.235,0.356,0.443,0.799
trammta01,2021,Taylor Trammell,23,Maj-AL,Seattle,51,178,156,23,25,10,7,0,8,18,17,0,17,75,3,2,0,1,2,3,0.16,0.256,0.359,0.615
caveja01,2021,Jake Cave,28,Maj-AL,Minnesota,76,178,164,14,31,21,6,1,3,13,10,0,10,62,3,1,0,0,1,1,0.189,0.249,0.293,0.541
wallsta01,2021,Taylor Walls,24,Maj-AL,Tampa Bay,54,176,152,15,32,21,10,0,1,15,23,0,23,49,0,1,0,3,4,2,0.211,0.314,0.296,0.61
almonab01,2021,Abraham Almonte,32,Maj-NL,Atlanta,64,175,148,20,32,15,12,0,5,19,26,0,26,38,0,0,1,2,1,1,0.216,0.331,0.399,0.73
plaweke01,2021,Kevin Plawecki,30,Maj-AL,Boston,64,173,157,15,45,35,7,0,3,15,12,0,12,26,3,1,0,4,0,0,0.287,0.349,0.389,0.737
mckinza01,2021,Zach McKinstry,26,Maj-NL,Los Angeles,60,172,158,19,34,18,9,0,7,29,10,1,9,50,1,1,2,3,1,1,0.215,0.263,0.405,0.668
hoernni01,2021,Nico Hoerner,24,Maj-NL,Chicago,44,170,149,13,45,35,10,0,0,16,17,3,14,25,3,0,1,3,5,3,0.302,0.382,0.369,0.752
lambja01,2021,Jake Lamb,30,Maj-AL,"Chicago,Toronto",55,170,144,25,28,17,4,0,7,19,22,0,22,51,2,0,2,4,0,0,0.194,0.306,0.368,0.674
brossmi01,2021,Mike Brosseau,27,Maj-AL,Tampa Bay,57,169,150,21,28,14,9,0,5,18,15,0,15,53,2,0,2,1,2,0,0.187,0.266,0.347,0.613
hernayo02,2021,Yonny Hernández,23,Maj-AL,Texas,43,166,143,15,31,26,5,0,0,6,17,0,17,32,4,1,1,2,11,2,0.217,0.315,0.252,0.567
meyerja02,2021,Jake Meyers,25,Maj-AL,Houston,49,163,146,22,38,24,8,0,6,28,10,0,10,50,4,2,1,0,3,0,0.26,0.323,0.438,0.761
ramoswi01,2021,Wilson Ramos,33,Maj-AL,"Cleveland,Detroit",44,163,151,15,31,18,5,0,8,20,9,0,9,36,0,0,1,2,0,0,0.205,0.248,0.397,0.646
andujmi01,2021,Miguel Andujar,26,Maj-AL,New York,45,162,154,19,39,31,2,0,6,12,7,0,7,28,0,0,1,8,0,1,0.253,0.284,0.383,0.667
nidoto01,2021,Tomás Nido,27,Maj-NL,New York,58,161,153,16,34,25,5,1,3,13,5,1,4,44,3,0,0,4,1,0,0.222,0.261,0.327,0.588
perezro02,2021,Roberto Pérez,32,Maj-AL,Cleveland,44,161,141,13,21,11,3,0,7,17,17,0,17,56,1,2,0,1,1,0,0.149,0.245,0.319,0.564
knappan01,2021,Andrew Knapp,29,Maj-NL,Philadelphia,62,159,145,13,22,17,3,0,2,11,10,0,10,61,2,1,1,1,0,0,0.152,0.215,0.214,0.429
reddijo01,2021,Josh Reddick,34,Maj-NL,Arizona,54,158,151,15,39,26,11,0,2,21,6,0,6,31,0,0,1,4,0,0,0.258,0.285,0.371,0.656
jankotr01,2021,Travis Jankowski,30,Maj-NL,Philadelphia,76,157,131,24,33,24,6,2,1,10,22,4,18,29,1,2,0,1,5,0,0.252,0.364,0.351,0.715
refsnro01,2021,Rob Refsnyder,30,Maj-AL,Minnesota,51,157,139,21,34,25,7,0,2,12,17,0,17,40,0,0,1,4,1,0,0.245,0.325,0.338,0.663
guilllu01,2021,Luis Guillorme,26,Maj-NL,New York,69,156,132,13,35,31,3,0,1,5,23,2,21,23,0,1,0,2,0,2,0.265,0.374,0.311,0.685
locasti01,2021,Tim Locastro,28,"Maj-AL,Maj-NL","Arizona,New York",64,156,139,15,25,19,4,0,2,7,7,0,7,33,9,0,1,2,5,3,0.18,0.263,0.252,0.515
perazjo01,2021,José Peraza,27,Maj-NL,New York,64,154,142,21,29,16,7,0,6,20,9,0,9,26,3,0,0,5,1,0,0.204,0.266,0.38,0.647
martija03,2021,Jason Martin,25,Maj-AL,Texas,58,154,144,14,30,21,3,0,6,17,8,0,8,41,0,1,1,1,3,1,0.208,0.248,0.354,0.603
jacksal02,2021,Alex Jackson,25,Maj-NL,"Atlanta,Miami",52,151,131,13,18,11,4,0,3,12,13,1,12,73,7,0,0,0,0,0,0.137,0.252,0.237,0.488
hillde01,2021,Derek Hill,25,Maj-AL,Detroit,49,150,139,19,36,27,3,3,3,14,10,0,10,42,1,0,0,2,6,3,0.259,0.313,0.389,0.702
parkho01,2021,Hoy Park,25,"Maj-AL,Maj-NL","New York,Pittsburgh",45,150,128,16,25,15,5,2,3,14,18,1,17,38,1,1,1,4,1,1,0.195,0.297,0.336,0.633
dysonja01,2021,Jarrod Dyson,36,Maj-AL,"Kansas City,Toronto",102,149,135,17,28,19,7,2,0,10,10,0,10,33,0,3,1,1,10,5,0.207,0.26,0.289,0.549
alforan01,2021,Anthony Alford,26,Maj-NL,Pittsburgh,49,148,133,14,31,19,6,1,5,11,12,1,11,58,3,0,0,4,5,6,0.233,0.311,0.406,0.717
raleica01,2021,Cal Raleigh,24,Maj-AL,Seattle,47,148,139,6,25,11,12,0,2,13,7,0,7,52,1,0,1,3,0,0,0.18,0.223,0.309,0.532
lewisky01,2021,Kyle Lewis,25,Maj-AL,Seattle,36,147,130,15,32,23,4,0,5,11,16,0,16,37,1,0,0,1,2,0,0.246,0.333,0.392,0.726
troutmi01,2021,Mike Trout,29,Maj-AL,Los Angeles,36,146,117,23,39,22,8,1,8,18,27,5,22,41,2,0,0,0,2,0,0.333,0.466,0.624,1.09
wadety01,2021,Tyler Wade,26,Maj-AL,New York,103,145,127,31,34,28,5,1,0,5,16,1,15,37,1,0,0,3,17,6,0.268,0.354,0.323,0.677
nogowjo01,2021,John Nogowski,28,Maj-NL,"Pittsburgh,St. Louis",52,143,129,14,30,22,7,0,1,14,12,0,12,22,1,0,1,2,0,1,0.233,0.301,0.31,0.611
ruizri01,2021,Rio Ruiz,27,"Maj-AL,Maj-NL","Baltimore,Colorado",61,141,125,11,21,14,4,0,3,10,12,0,12,38,1,1,2,3,2,0,0.168,0.243,0.272,0.515
engelad01,2021,Adam Engel,29,Maj-AL,Chicago,39,140,123,21,31,15,9,0,7,18,11,0,11,31,5,0,1,4,7,1,0.252,0.336,0.496,0.832
adelljo01,2021,Jo Adell,22,Maj-AL,Los Angeles,35,140,130,17,32,21,5,2,4,26,8,0,8,32,1,1,0,3,2,1,0.246,0.295,0.408,0.703
wynnsau01,2021,Austin Wynns,30,Maj-AL,Baltimore,45,139,130,14,24,16,4,0,4,14,8,0,8,31,0,1,0,6,1,0,0.185,0.232,0.308,0.54
williju02,2021,Justin Williams,25,Maj-NL,St. Louis,51,137,119,10,19,15,0,0,4,11,17,5,12,46,1,0,0,2,0,1,0.16,0.27,0.261,0.531
mondera02,2021,Adalberto Mondesí,25,Maj-AL,Kansas City,35,136,126,19,29,14,8,1,6,17,6,0,6,43,1,3,0,2,15,1,0.23,0.271,0.452,0.723
cordefr02,2021,Franchy Cordero,26,Maj-AL,Boston,48,136,127,12,24,17,6,0,1,9,8,0,8,51,0,1,0,1,1,1,0.189,0.237,0.26,0.497
hamilbi02,2021,Billy Hamilton,30,Maj-AL,Chicago,71,135,127,23,28,15,8,3,2,11,4,0,4,47,0,3,1,1,9,0,0.221,0.242,0.378,0.62
schroma01,2021,Max Schrock,26,Maj-NL,Cincinnati,53,134,125,19,36,24,7,2,3,14,8,1,7,24,0,0,1,0,1,1,0.288,0.328,0.448,0.776
clemeer01,2021,Ernie Clement,25,Maj-AL,Cleveland,40,133,121,16,28,21,4,0,3,9,7,0,7,19,2,3,0,3,0,1,0.231,0.285,0.339,0.623
tomka01,2021,Ka'ai Tom,27,"Maj-AL,Maj-NL","Oakland,Pittsburgh",48,133,108,10,15,10,2,1,2,12,17,1,16,36,5,0,3,1,1,0,0.139,0.278,0.232,0.51
estrath01,2021,Thairo Estrada,25,Maj-NL,San Francisco,52,132,121,19,33,22,4,0,7,22,9,1,8,23,2,0,0,2,1,0,0.273,0.333,0.479,0.813
matonni01,2021,Nick Maton,24,Maj-NL,Philadelphia,51,131,117,16,30,20,7,1,2,14,10,0,10,39,2,1,1,0,2,0,0.256,0.323,0.385,0.708
tuckeco01,2021,Cole Tucker,24,Maj-NL,Pittsburgh,43,131,117,15,26,18,4,2,2,12,13,0,13,33,0,0,1,2,2,2,0.222,0.298,0.342,0.64
diazle01,2021,Lewin Díaz,24,Maj-NL,Miami,40,128,122,16,25,12,4,1,8,13,6,1,5,33,0,0,0,1,0,0,0.205,0.242,0.451,0.693
rogerja03,2021,Jake Rogers,26,Maj-AL,Detroit,38,127,113,17,27,13,5,3,6,17,11,0,11,46,0,3,0,0,1,0,0.239,0.307,0.496,0.802
mercejo03,2021,Jordy Mercer,34,Maj-NL,Washington,46,127,118,13,30,21,7,0,2,9,9,0,9,34,0,0,0,1,0,0,0.254,0.307,0.364,0.672
santada01,2021,Danny Santana,30,Maj-AL,Boston,37,127,116,15,21,13,2,1,5,14,10,0,10,30,1,0,0,0,4,2,0.181,0.252,0.345,0.597
hicksaa01,2021,Aaron Hicks,31,Maj-AL,New York,32,126,108,13,21,14,3,0,4,14,14,0,14,30,2,0,2,3,0,0,0.194,0.294,0.333,0.627
nootbla01,2021,Lars Nootbaar,23,Maj-NL,St. Louis,58,124,109,15,26,17,3,1,5,15,13,1,12,28,0,1,1,0,2,1,0.239,0.317,0.422,0.739
chavimi01,2021,Michael Chavis,25,"Maj-AL,Maj-NL","Boston,Pittsburgh",43,124,121,16,30,19,7,1,3,11,1,0,1,42,1,0,1,4,1,2,0.248,0.258,0.397,0.655
senzeni01,2021,Nick Senzel,26,Maj-NL,Cincinnati,36,124,111,18,28,23,4,0,1,8,12,0,12,16,0,0,1,3,2,5,0.252,0.323,0.315,0.638
gallaca01,2021,Cam Gallagher,28,Maj-AL,Kansas City,48,124,112,9,28,21,6,0,1,7,8,0,8,20,0,2,1,2,0,0,0.25,0.298,0.33,0.628
marmojo01,2021,José Marmolejos,28,Maj-AL,Seattle,40,122,106,11,17,9,4,0,4,12,15,0,15,39,0,0,1,0,0,0,0.16,0.262,0.311,0.574
longsh01,2021,Shed Long Jr.,25,Maj-AL,Seattle,34,121,111,13,22,13,4,1,4,17,9,0,9,39,0,1,0,3,1,0,0.198,0.258,0.36,0.619
adamsri03,2021,Riley Adams,25,"Maj-AL,Maj-NL","Toronto,Washington",46,120,99,13,22,11,8,1,2,10,15,0,15,40,6,0,0,2,0,0,0.222,0.358,0.384,0.742
garciro02,2021,Robel García,28,Maj-AL,Houston,46,117,106,8,16,12,3,0,1,8,8,0,8,42,1,1,1,2,0,0,0.151,0.216,0.208,0.423
camerda01,2021,Daz Cameron,24,Maj-AL,Detroit,35,115,103,16,20,11,5,0,4,13,10,0,10,38,2,0,0,2,6,0,0.194,0.278,0.359,0.638
daviskh01,2021,Khris Davis,33,Maj-AL,"Oakland,Texas",42,114,102,11,21,12,5,1,3,10,10,0,10,31,0,0,2,2,0,0,0.206,0.272,0.363,0.635
chiriro01,2021,Robinson Chirinos,37,Maj-NL,Chicago,44,112,97,13,22,11,5,1,5,15,9,0,9,36,5,1,0,2,0,0,0.227,0.324,0.454,0.778
duranja01,2021,Jarren Duran,24,Maj-AL,Boston,33,112,107,17,23,16,3,2,2,10,4,0,4,40,0,0,1,1,2,1,0.215,0.241,0.336,0.578
olivaed02,2021,Edward Olivares,25,Maj-AL,Kansas City,39,111,101,14,24,17,2,0,5,12,5,0,5,19,3,1,1,2,2,2,0.238,0.291,0.406,0.697
avilaal01,2021,Alex Avila,34,Maj-NL,Washington,34,111,89,5,17,6,9,1,1,9,19,1,18,37,2,1,0,4,0,0,0.191,0.346,0.348,0.694
jonesta01,2021,Taylor Jones,27,Maj-AL,Houston,35,108,102,11,25,14,8,1,2,16,4,0,4,29,0,0,2,5,0,0,0.245,0.269,0.402,0.671
willilu01,2021,Luke Williams,24,Maj-NL,Philadelphia,58,108,98,8,24,19,4,0,1,6,10,0,10,23,0,0,0,2,2,2,0.245,0.315,0.316,0.631
barretr01,2021,Tres Barrera,26,Maj-NL,Washington,30,107,91,8,24,18,3,1,2,10,12,2,10,22,4,0,0,3,0,0,0.264,0.374,0.385,0.758
garliky01,2021,Kyle Garlick,29,Maj-AL,Minnesota,36,107,99,17,23,10,8,0,5,10,6,0,6,32,1,0,1,2,1,0,0.232,0.28,0.465,0.745
parrage01,2021,Gerardo Parra,34,Maj-NL,Washington,53,107,97,13,23,16,5,0,2,10,6,0,6,30,2,1,1,3,1,1,0.237,0.293,0.351,0.643
smithke04,2021,Kevan Smith,33,"Maj-AL,Maj-NL","Atlanta,Tampa Bay",33,106,95,8,16,13,3,0,0,3,10,3,7,31,0,0,0,3,0,0,0.168,0.248,0.2,0.448
martiri01,2021,Richie Martin,26,Maj-AL,Baltimore,37,105,98,9,23,20,2,0,1,8,4,0,4,28,1,1,1,1,0,2,0.235,0.269,0.286,0.555
jonesja07,2021,JaCoby Jones,29,Maj-AL,Detroit,36,105,100,9,17,13,2,0,2,9,5,0,5,42,0,0,0,2,2,2,0.17,0.21,0.25,0.46
youngan02,2021,Andrew Young,27,Maj-NL,Arizona,58,104,91,13,19,6,7,0,6,15,6,0,6,45,6,0,1,3,0,0,0.209,0.298,0.484,0.782
zavalse01,2021,Seby Zavala,27,Maj-AL,Chicago,37,104,93,15,17,9,3,0,5,15,6,0,6,41,1,4,0,1,0,0,0.183,0.24,0.376,0.616
whiteev01,2021,Evan White,25,Maj-AL,Seattle,30,104,97,8,14,9,3,0,2,9,6,0,6,31,1,0,0,1,0,0,0.144,0.202,0.237,0.439
davisjo05,2021,Jonathan Davis,29,Maj-AL,"New York,Toronto",64,103,87,20,11,9,1,0,1,4,12,0,12,26,3,0,1,1,4,1,0.126,0.252,0.172,0.425
riverem01,2021,Emmanuel Rivera,25,Maj-AL,Kansas City,29,98,90,13,23,18,4,0,1,5,8,0,8,21,0,0,0,2,2,0,0.256,0.316,0.333,0.65
rortvbe01,2021,Ben Rortvedt,23,Maj-AL,Minnesota,39,98,89,8,15,11,1,0,3,7,6,0,6,29,1,2,0,2,0,0,0.169,0.229,0.281,0.51
valerbr01,2021,Breyvic Valera,29,Maj-AL,Toronto,39,97,87,10,22,15,6,0,1,15,8,0,8,12,0,1,1,1,1,0,0.253,0.313,0.356,0.669
